,10NN0001,10NN0003,10NN0005,10NN0007,10NN0009,10NN0011,10NN0013,10NN0015,10NN0017,10NN0019,10NN0021,10NN0023,10NN0025,10NN0027,10NN0031,10NN0033,10NN0035,10NN0037,10NN0039,10NN0041,10NN0043,10NN0045,10NN0047,10NN0049,10NN0051,10NN0053,10NN0055,10NN0057,10NN0059,10NN0061,10NN0065,10NN0065a,10NN0067,10NN0069,10NN0071,10NN0073,10NN0075,10NN0077,10NN0079,10NN0081,10NN0085,10NN0087,10NN0089,10NN0091,10NN0093,10NN0095,10NN0097,10NN0099,10NN0101,10NN0103,10NN0105,10NN0107,10NN0109,10NN0111,10NN0113,10NN0115,10NN0117,10NN0119,10NN0121,10NN0123,10NN0125,10NN0127,10NN0129,10NN0133,10NN0135,10NN0137,10NN0139,10NN0143,10NN0145,10NN0147,10NN0149,10NN0151,10NN0155,10NN0157,10NN0159,10NN0161,10NN0163,10NN0165,10NN0167,10NN0169,10NN0171,10NN0173,10NN0175,10NN0177,10NN0179,10NN0181,10NN0185,10NN0187,10NN0189,10NN0191,10NN0193,10NN0195,10NN0197,10NN0199,10NN0201,10NN0205,10NN0207,10NN0209,10NN0211,10NN0215,10NN0219,10NN0221,10NN0223,10NN0225,10NN0227,10NN0229,10NN0231,10NN0233,10NN0237,10NN0239,10NN0241,10NN0243,10NN0245,10NN0247,10NN0249,10NN0251,10NN0253,10NN0255,10NN0257,10NN0259,10NN0261,10NN0263,10NN0265,10NN0269,10NN0271,10NN0273,10NN0279,10NN0281,10NN0283,10NN0285,10NN0287,10NN0289,10NN0291,10NN0293,10NN0295,10NN0299,10NN0301,10NN0305,10NN0307,10NN0309,10NN0311,10NN0313,10NN0315,10NN0317,10NN0319,10NN0321,10NN0323,10NN0325,10NN0327,10NN0329,10NN0331,10NN0333,10NN0335,10NN0339,10NN0343,10NN0347,10NN0349,10NN0351,10NN0353,10NN0355,10NN0357,10NN0359,10NN0361,10NN0365,10NN0367,10NN0369,10NN0371,10NN0373,10NN0379,10NN0381,10NN0383,10NN0385,10NN0387,10NN0389,10NN0391,10NN0393,10NN0395,10NN0397,10NN0399,10NN0401,10NN0403,10NN0405,10NN0407,10NN0409,10NN0411,10NN0413,10NN0415,10NN0417,10NN0419,10NN0421,10NN0423,10NN0425,10NN0427,10NN0429,10NN0431,10NN0433,10NN0435,10NN0437,10NN0439,10NN0441,10NN0443,10NN0445,10NN0447,10NN0449,10NN0451,10NN0451b,10NN0453,10NN0455,10NN0457,10NN0459,10NN0461,10NN0463,10NN0465,10NN0467,10NN0469,10NN0471,10NN0473,10NN0475,10NN0477,10NN0479,10NN0481,10NN0483,10NN0485,10NN0487,10NN0489,10NN0491,10NN0493,10NN0495,10NN0497,10NN0499,10NN0501,10NN0503,10NN0505,10NN0507,10NN0509,10NN0511,10NN0513,10NN0515,10NN0517,10NN0519,10NN0523,10NN0525,10NN0527,10NN0529,10NN0531,10NN0533,10NN0535,10NN0537,10NN0539,10NN0541,10NN0543,10NN0545,10NN0547,10NN0549,10NN0551,10NN0553,10NN0555,10NN0557,10NN0559,10NN0561,10NN0563,10NN0565,10NN0567,10NN0569,10NN0571,10NN0573,10NN0575,10NN0577,10NN0579,10NN0581,10NN0583,10NN0585,10NN0587,10NN0589,10NN0591,10NN0593,10NN0595,10NN0597,10NN0599,10NN0601,10NN0603,10NN0605,10NN0607,10NN0609,10NN0611,10NN0613,10NN0615,10NN0617,10NN0619,10NN0621,10NN0623,10NN0625,10NN0627,10NN0629,10NN0631,10NN0633,10NN0635,10NN0637,10NN0639,10NN0641,10NN0643,10NN0645,10NN0647,10NN0649,10NN0651,10NN0653,10NN0655,10NN0657,10NN0659,10NN0661,10NN0663,10NN0665,10NN0667,10NN0669,10NN0671,10NN0673,10NN0675,10NN0677,10NN0679,10NN0681,10NN0683,10NN0685,10NN0687,10NN0695,10NN0699,10NN0701,10NN0703,10NN0709,10NN0711,10NN0717,10NN0723,10NN0725,10NN0727,10NN0731,10NN0735,10NN0737,10NN0739,10NN0739c,10NN0741,10NN0743,10NN0745,10NN0747,10NN0749,10NN0751,10NN0753,10NN0755,10NN0757,10NN0757b,10NN0759,10NN0761,10NN0763,10NN0765,10NN0767,10NN0769,10NN0771,10NN0773,10NN0775,10NN0777,10NN0779,10NN0781,10NN0783,10NN0785,10NN0787,10NN0789,10NN0791,10NN0793,10NN0795,10NN0797,10NN0799,10NN0801,10NN0803,10NN0805,10NN0807,10NN0809,10NN0811,10NN0813,10NN0815,10NN0817,10NN0819,10NN0821,10NN0823,10NN0825,10NN0827,10NN0829,10NN0831,10NN0833,10NN0835,10NN0837,10NN0839,10NN0841,10NN0843,10NN0845,10NN0847,10NN0849,10NN0851,10NN0853,10NN0855,10NN0857,10NN0859,10NN0861,10NN0863,10NN0865,10NN0867,10NN0869,10NN0871,10NN0873,10NN0875,10NN0877,10NN0879,10NN0881,10NN0883,10NN0885,10NN0887,10NN0889,10NN0891,10NN0893,10NN0895,10NN0897,10NN0899,10NN0901:C25A5ACXX:7:250185063,10NN0903:C25A5ACXX:7:250185064,10NN0905:C25A5ACXX:7:250185065
B73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B97,0.004216848559679394,0.002789607508710984,0.003025039500256359,0.009672592577090898,0.005290418441126306,0.003963628373217257,0.003659136330818571,0.004168715796963451,0.0030511986104280677,0.003868409212192238,0.005949628017453358,0.006310623737822934,0.003665414517259781,0.0029517939917755756,0.002734150195146962,0.006496876602245498,0.0028482039154956104,0.004228358568154946,0.0032018750850171082,0.0018824095679561364,0.002363737195115571,0.003922820161349392,0.004572612458014628,0.005341690297062855,0.005710010568280509,0.0023993135849490945,0.0034153334240182485,0.005825110653036026,0.004507737864788791,0.0022371271018845023,0.003772143686760351,0.004758865322437192,0.0026713683307348617,0.0038160909918488212,0.004059893898649143,0.007353849051470665,0.0033619688392679636,0.0037941173393045862,0.004752587135995982,0.0032468687545124464,0.00330755789011081,0.003721918195230671,0.002136676118825142,0.003709361822348251,0.004349736839351672,0.003692619991838358,0.005023595517374881,0.004031642059663699,0.004475300568175873,0.003907124695246366,0.003971999288472203,0.0024024526781696995,0.005186828364846342,0.0023878035764735425,0.0025520827883518714,0.003921773796942523,0.0020236687628833617,0.004316253178331886,0.005609559585221149,0.002450585440885643,0.002687063796837887,0.0038966610511776832,0.002774958407014827,0.0030982850087371426,0.002398267220542226,0.0030752649917860394,0.0028398330002406638,0.003442538898596825,0.0020498278730550702,0.0026985738053134384,0.0028691312036329773,0.00655233391580952,0.002939237618893156,0.0050790528309389025,0.0026169573815777083,0.0045537778986909985,0.002983184923981626,0.0032897696951940483,0.003442538898596825,0.0018939195764316882,0.004100702110517009,0.005049754627546589,0.003918634703721918,0.0032604714918017348,0.0047913026190501105,0.005130324686875451,0.004045244796952987,0.002752984754470592,0.006549194822588915,0.004827925373290502,0.0035419435172493173,0.00384225010202053,0.006601513042932332,0.00868377821260032,0.0037386600257405646,0.005097887390262533,0.0027351965595538304,0.004619698856323703,0.002667182873107388,0.0028199520765101655,0.0031349077629775346,0.002398267220542226,0.0021785306950998754,0.003008297669746466,0.0029256348816038675,0.0025248773137732947,0.002310372610365286,0.001728594000146491,0.004180225805439002,0.005698500559804958,0.0023312998985026527,0.004094423924075798,0.07124904519247874,0.0046887589071770135,0.00476618987328527,0.0038453891952411347,0.0030480595172074627,0.005962184390335778,0.003562870805386684,0.0037941173393045862,0.0043371804664692525,0.003589029915558392,0.005040337347884775,0.003356737017233622,0.005856501585242076,0.003021900407035754,0.005129278322468583,0.0020508742374619384,0.009692473500821397,0.005164854712302106,0.003800395525745796,0.004549592441063525,0.0024903472883466395,0.004336134102062384,0.004067218449497222,0.003946886542707364,0.0032029214494239764,0.005289372076719439,0.005874289780158838,0.003803534618966401,0.004225219474934341,0.0027299647375194887,0.0026807856103966765,0.002335485356130126,0.003123397754501983,0.0030323640511044376,0.003987694754575229,0.005373081229268905,0.004067218449497222,0.0019033368560935032,0.003484393474871559,0.004836296288545449,0.0033525515596061484,0.003205014178237713,0.0059757871276250665,0.005473532212328266,0.004551685169877261,0.00645816111919137,0.003833879186765583,0.004150927602046689,0.0031872259833209513,0.0016825539662442843,0.002520691856145821,0.0025238309493664265,0.0032657033138360765,0.004562148813945945,0.004245100398664839,0.010368424907658342,0.003655997237597966,0.005699546924211826,0.0032154778223063966,0.004496227856313239,0.002585566449371658,0.010033588297460474,0.005246471136037836,0.005568751373353284,0.0028251838985445072,0.003933283805418075,0.0022999089662966024,0.002439075432410091,0.0026766001527692034,0.002986324017202231,0.0045977252037794685,0.002188994339168559,0.007151900720945076,0.006775209534472476,0.10031809477968798,0.002765541127353012,0.00594230346660528,0.005571890466573889,0.0019420523391476315,0.0027760047714216955,0.006406889263254821,0.011479663907752513,0.0035837980935240505,0.005818832466594816,0.003932237441011207,0.0020016951103391267,0.002908893051093974,0.0042346367545961555,0.005138695602130398,0.0035921690087789976,0.0020686624323787003,0.002379432661218596,0.0058408061191390515,0.0030961922799234063,0.00326988877146355,0.0035639171697935523,0.0020299469493245716,0.004742123491927298,0.0049262836275361255,0.0026975274409065703,0.003559731712166079,0.005857547949648945,0.005015224602119934,0.002155510678148772,0.004113258483399429,0.0031097950172126946,0.003089914093482196,0.0023407171781644675,0.0022967698730759975,0.0019378668815201582,0.004622837949544308,0.0021732988730655337,0.0038746873986334482,0.003066894076531093,0.006536638449706495,0.004692944364804487,0.004532850610553632,0.006130649059841581,0.002227709822222687,0.007484644602329207,0.004227312203748077,0.007314087204009668,0.0031621132375561113,0.002469420000209273,0.005121953771620505,0.003581705364710314,0.003964674737624125,0.006965647856522513,0.005124046500434241,0.0028638993815986355,0.002102146093398487,0.003589029915558392,0.007478366415887997,0.0073214117548577465,0.004181272169845871,0.004704454373280038,0.0033368560935031232,0.004040012974918645,0.0036706463392941224,0.005331226652994171,0.006309577373416066,0.00592974709372286,0.003939561991859285,0.004286954974939573,0.0029497012629618393,0.003359876110454227,0.002182716152727349,0.003920727432535655,0.0037658655003191413,0.0039270056189768645,0.0023532735510468877,0.00265985832225931,0.002304094423924076,0.004674109805480857,0.004108026661365087,0.0033494124663855434,0.0038820119494815263,0.004693990729211355,0.00461551339869623,0.0030103903985602026,0.005571890466573889,0.003304418796890205,0.0034498634494449037,0.0031213050256882462,0.0019357741527064216,0.001865667737446243,0.003553453525724869,0.00271008381378899,0.004399962330881353,0.003071079534158566,0.002503950025635928,0.002332346262909521,0.003459280729106719,0.0033912670426602767,0.0027487992968431188,0.003132815034163798,0.0021523715849281672,0.005024641881781749,0.004788163525829506,0.0028984294070252908,0.0025123209408908745,0.004718057110569327,0.004484717847837688,0.0025311555002145046,0.0029978340256777824,0.004366478669861566,0.004157205788487899,0.003569148991827894,0.0024055917713903044,0.006256212788665781,0.0026200964747983132,0.002388849940880411,0.0030198076782220174,0.0040379202461049086,0.004212663102051921,0.005014178237713066,0.00335778338164049,0.0049294227207567305,0.005658738712343961,0.0059464889242327535,0.002959118542623654,0.002532201864621373,0.0038715483054128433,0.005567705008946416,0.0037648191359122727,0.005868011593717628,0.005223451119086733,0.00675323588192824,0.003753309127436721,0.0024055917713903044,0.002815766618882692,0.003665414517259781,0.00269124925446536,0.00205610605949628,0.0023386244493507308,0.0030940995511096695,0.00260335464428842,0.002348041729012546,0.0022099216273059256,0.00540761125469556,0.0033002333392627317,0.0018353231696470612,0.002476744551057351,0.0026525337714112317,0.0028879657629566073,0.0028398330002406638,0.004758865322437192,0.003755401856250458,0.003652858144377361,0.0038600382969372913,0.007282696271803619,0.003815044627441953,0.004069311178310959,0.004501459678347581,0.004466929652920926,0.004315206813925018,0.0038317864579518464,0.008926534754993774,0.004658414339377832,0.003291862424007785,0.004009668407119463,0.005527943161485419,0.0028869193985497387,0.004554824263097866,0.003569148991827894,0.0025615000680136862,0.002127258839163327,0.0032154778223063966,0.004449141458004164,0.0055917713903043875,0.005570844102167021,0.002713222907009595,0.003863177390157896,0.0035858908223377873,0.002083311534074857,0.0028659921104123723,0.004679341627515199,0.005124046500434241,0.0031401395850118763,0.003043874059579989,0.004872919042785841,0.004424028712239325,0.0034969498477539786,0.004027456602036225,0.005109397398738084,0.003805627347780138,0.002538480051062583,0.005941257102198411,0.005064403729242746,0.001931588695078948,0.0022768889493454993,0.002812627525662087,0.006182967280184997,0.004216848559679394,0.005301928449601858,0.005257981144513388,0.004015946593560673,0.0034906716613127687,0.002116795195094644,0.005593864119118124,0.0022214316357814772,0.005195199280101288,0.004801766263118794,0.01657650493360818,0.003671692703700991,0.005167993805522711,0.012206887170526008,0.0027268256442988833,0.0039008465088051563,0.00326988877146355,0.008674360932938505,0.005933932551350333,0.005286232983498834,0.0024223336019001977,0.005209848381797445,0.002503950025635928,0.004013853864746937,0.004857223576682815,0.0028105347968483503,0.004980694576693279,0.0072188680429846495,0.008215006958323307,0.007491969153177285,0.0026577655934455734,0.004335087737655516,0.004998482771610041,0.002850296644309347,0.0033745252121503834,0.0023564126442674927,0.0032018750850171082
CML103,0.008999780263474557,0.003907124695246366,0.0029685358222854693,0.02033713861189298,0.009572141594031537,0.004159298517301635,0.005812554280153606,0.004497274220720108,0.003840157373206793,0.0050874237461938495,0.012628572026493947,0.0068432232209189175,0.0037679582291328777,0.004877104500413314,0.003718779102010066,0.006879845975159309,0.004119536669840639,0.00451506241563687,0.005132417415689188,0.0022067825340853207,0.002263286212056211,0.006924839644654648,0.005582354110642573,0.011269344661971978,0.012549048331571954,0.0031097950172126946,0.005847084305580261,0.01119296006027059,0.008157456915945547,0.002155510678148772,0.004012807500340068,0.005036151890257301,0.0026514874070043635,0.004012807500340068,0.004086053008820852,0.00901129027195011,0.003504274398602057,0.004977555483472674,0.004895939059736944,0.003435214347748747,0.003567056263014157,0.00419382854272829,0.002105285186619092,0.0039353765342318115,0.0046479506953091485,0.0038171373562556894,0.010926137136519165,0.003943747449486759,0.004879197229227051,0.003759587313877931,0.004570519729200892,0.0024338436103757493,0.006644413983613933,0.002335485356130126,0.0026556728646318366,0.004414611432577509,0.002052966966275675,0.004727474390231142,0.006438280195460871,0.0025520827883518714,0.00259707645784721,0.003987694754575229,0.003356737017233622,0.0029224957883832625,0.0024809300086848247,0.003318021534179493,0.002855528466343689,0.0036737854325147278,0.0018865950255836097,0.002709037449382122,0.003146417771453086,0.006807646831085394,0.0028670384748192405,0.006623486695476567,0.0024233799663070663,0.004889660873295734,0.0030281785934769645,0.004503552407161318,0.0046301625003923865,0.0017463821950632528,0.00468457344954954,0.005117768313993031,0.003939561991859285,0.0033263924494344402,0.005333319381807909,0.005707917839466773,0.004185457627473344,0.002774958407014827,0.007204218941288493,0.004964999110590254,0.003978277474913413,0.004218941288493131,0.006513618432755391,0.01044376314495286,0.003712500915568856,0.006348292856470194,0.002930866703638209,0.004930469085163599,0.0027822829578629054,0.0029486548985549707,0.003149556864673691,0.002456863627326853,0.002204689805271584,0.0029570258138099173,0.002980045830761021,0.0027383356527744354,0.002083311534074857,0.001597798449287949,0.004230451296968682,0.006411074720882294,0.0021691134154380605,0.004113258483399429,0.0737153260994674,0.0049116345258399694,0.00596741621237012,0.0037794682376084297,0.0029706285510992057,0.006278186441210015,0.0037302891104856175,0.004241961305444234,0.004426121441053061,0.0040295493308499615,0.005309253000449937,0.0033483661019786753,0.006113907229331687,0.002746706568029382,0.005851269763207735,0.0019169395933827916,0.01051386956021304,0.006040661720850903,0.003675878161328464,0.0052255438479004695,0.0025395264154694512,0.00529460389875378,0.004248239491885444,0.004713871652941854,0.003404869779949565,0.0054306312716466635,0.00662767215310404,0.003562870805386684,0.0043256704579937005,0.002665090144293652,0.0026828783392104133,0.0022308489154432925,0.0031129341104332996,0.0029099394155008423,0.004245100398664839,0.005479810398769476,0.004049430254580461,0.001922171415417133,0.0032636105850223397,0.0049932509495757,0.003987694754575229,0.0035021816697883203,0.0062750473479894105,0.005739308771672823,0.004313114085111281,0.00853937992445249,0.003922820161349392,0.004541221525808578,0.003124444118908851,0.0016019839069154223,0.0024861618307191664,0.0023218826188408375,0.0034948571189402423,0.004459605102072848,0.004137324864757401,0.011015078111102973,0.0035775199070828406,0.0056503677970890145,0.0029455158053343657,0.006543963000554573,0.0025688246188617647,0.01618516464543942,0.006015548975086064,0.006346200127656457,0.0026828783392104133,0.004330902280028043,0.0023197898900271007,0.002547897330724398,0.002952840356182444,0.002952840356182444,0.004830018102104238,0.0020037878391528634,0.008676453661752242,0.008154317822724941,0.1108225470602392,0.002442214525630696,0.00605531082254706,0.00573512331404535,0.0018133495171028262,0.0027634483985392753,0.006309577373416066,0.010970084441607634,0.003677970890142201,0.005879521602193179,0.0043016040766357296,0.0018918268476179514,0.0032531469409536567,0.004296372254601387,0.0054306312716466635,0.003518923500298214,0.0019336814238926849,0.002182716152727349,0.005835574297104709,0.0031778087036591364,0.0035743808138622357,0.0037794682376084297,0.001834276805240193,0.0034027770511358287,0.005165901076708975,0.0027864684154903785,0.003559731712166079,0.00655233391580952,0.00558340047504944,0.0020268078561039666,0.004294279525787651,0.003089914093482196,0.0030501522460211995,0.002273749856124894,0.0022402661951051073,0.0018614822798187697,0.0044983205851269765,0.002202597076457847,0.0042817231529052304,0.0032646569494292083,0.0067909050005755004,0.0048498990258347375,0.0044365850851217446,0.006072052653056954,0.0020006487459322585,0.007782858458286683,0.00419382854272829,0.006578493025981228,0.002855528466343689,0.002669275601921125,0.0049848800343207525,0.003715640008789461,0.00391131015287384,0.007591373771829777,0.005270537517395808,0.0027425211104019085,0.001952515983216315,0.0032604714918017348,0.009159874017725413,0.007337107220960772,0.004257656771547259,0.004699222551245697,0.003523108957925687,0.0038725946698197115,0.0036361163138674676,0.005431677636053532,0.0065397775429271,0.006062635373395139,0.004440770542749218,0.004601910661406941,0.0028073957036277453,0.0034121943307976435,0.002139815212045747,0.003690527263024621,0.0035178771358913455,0.0048969854241438125,0.0022434052883257122,0.002476744551057351,0.002229802551036424,0.004485764212244556,0.0038537601104960814,0.0034519561782586404,0.004492042398685767,0.004488903305465162,0.004419843254611851,0.002833554813799454,0.005432724000460401,0.0030407349663593842,0.003077357720599776,0.0031401395850118763,0.001794514957779196,0.001846833178122613,0.0034582343646998503,0.0027603093053186704,0.004431353263087402,0.0028618066527848988,0.002351180822233151,0.002351180822233151,0.0033713861189297784,0.003983509296947755,0.002709037449382122,0.003335809729096255,0.002059245152716885,0.005306113907229332,0.004991158220761962,0.0027195010934508053,0.0024662809069886677,0.004799673534305057,0.00461551339869623,0.002351180822233151,0.0027006665341271752,0.0045307578817398945,0.004229404932561814,0.003718779102010066,0.002208875262899057,0.006479088407328736,0.002706944720568385,0.0023009553307034706,0.0031537423223011647,0.004370664127489039,0.004520294237671211,0.005526896797078551,0.0033263924494344402,0.005155437432640291,0.005672341449633249,0.005821971559815421,0.0033525515596061484,0.002413962686645251,0.004299511347821992,0.0068787996107524405,0.00403687388169804,0.005469346754700792,0.005951720746267095,0.007441743661647605,0.0038767801274471846,0.0023438562713850725,0.003063754983310488,0.0035524071613180007,0.0027979784239659305,0.001973443271353682,0.0023961744917284896,0.003086775000261591,0.002587659178185395,0.002495579110380981,0.002052966966275675,0.005824064288629158,0.0034310288901212736,0.0016720903221756009,0.002401406313762831,0.0026023082798815518,0.0026138182883571033,0.002562546432420555,0.004288001339346441,0.0035210162291119504,0.0036423945003086775,0.0037878391528633763,0.007487783695549812,0.0034059161443564336,0.0038380646443930562,0.0047243352970105365,0.00464062614446107,0.004504598771568186,0.0035806590003034456,0.008704705500737688,0.004645857966495412,0.0031223513900951144,0.004344505017317331,0.005625255051324174,0.002451631805292511,0.004255564042733522,0.003677970890142201,0.0024631418137680628,0.002111563373060302,0.0032908160596009164,0.005187874729253209,0.0056357186953928575,0.0051052119411106114,0.002934005796858814,0.003946886542707364,0.003482300746057822,0.00203727150017265,0.002952840356182444,0.004456466008852243,0.005273676610616413,0.0033692933901160417,0.0029486548985549707,0.0049932509495757,0.004316253178331886,0.0034896252969059006,0.003815044627441953,0.006040661720850903,0.0036518117799704927,0.0024526781696993794,0.006015548975086064,0.005163808347895238,0.0018667141018531115,0.002264332576463079,0.0028513430087162154,0.0061400663395033955,0.004518201508857475,0.005409703983509297,0.005645135975054672,0.0040703575427178266,0.004311021356297544,0.0019546087120300517,0.005047661898732853,0.002122027017128985,0.005216126568238655,0.005051847356360326,0.016546160365808995,0.004089192102041457,0.005677573271667591,0.013734579204553779,0.0027351965595538304,0.0040996557461101405,0.0033891743138465403,0.009924766399146167,0.0064476974751226865,0.005379359415710115,0.0023846644832529375,0.005228682941121074,0.0022946771442622607,0.003940608356266153,0.004485764212244556,0.00264102376293568,0.005318670280111752,0.00892967384821438,0.008875262899057226,0.008511128085467045,0.0026357919409013384,0.004448095093597297,0.005667109627598908,0.0028921512205840804,0.003775282779980956,0.002388849940880411,0.003226987830781948
